"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18473","Calculation Testing | Scenario=S6 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 12:18:56 IST 2025","passed","Thu Sep 25 12:19:14 IST 2025","TestCalculations","Calculation_test","",""
"","20536","Calculation Testing | Scenario=S10 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 13:21:25 IST 2025","passed","Thu Sep 25 13:21:45 IST 2025","TestCalculations","Calculation_test","",""
"","36461","Calculation Testing | Scenario=S6 | Mode=RTGS | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 12:24:32 IST 2025","broken","Thu Sep 25 12:25:08 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","6456","Calculation Testing | Scenario=S1 | Mode=RTGS | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 10:31:47 IST 2025","broken","Thu Sep 25 10:31:53 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","17319","Calculation Testing | Scenario=S1 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 10:23:04 IST 2025","passed","Thu Sep 25 10:23:21 IST 2025","TestCalculations","Calculation_test","",""
"","20873","Calculation Testing | Scenario=S16 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 15:41:40 IST 2025","passed","Thu Sep 25 15:42:01 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18535","Calculation Testing | Scenario=S3 | Mode=UPI | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 10:55:07 IST 2025","passed","Thu Sep 25 10:55:26 IST 2025","TestCalculations","Calculation_test","",""
"","18965","Calculation Testing | Scenario=S12 | Mode=Debit Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 13:49:06 IST 2025","passed","Thu Sep 25 13:49:25 IST 2025","TestCalculations","Calculation_test","",""
"","17271","Calculation Testing | Scenario=S11 | Mode=NEFT/RTGS | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 13:37:43 IST 2025","passed","Thu Sep 25 13:38:01 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18079","Calculation Testing | Scenario=S5 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 11:22:39 IST 2025","passed","Thu Sep 25 11:22:57 IST 2025","TestCalculations","Calculation_test","",""
"","61662","Calculation Testing | Scenario=S18 | Mode=Net Banking | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 17:10:48 IST 2025","broken","Thu Sep 25 17:11:50 IST 2025","TestCalculations","Calculation_test","",""
"","18729","Calculation Testing | Scenario=S11 | Mode=RuPay Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 13:42:27 IST 2025","passed","Thu Sep 25 13:42:46 IST 2025","TestCalculations","Calculation_test","",""
"","30062","Calculation Testing | Scenario=S18 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 17:18:33 IST 2025","broken","Thu Sep 25 17:19:03 IST 2025","TestCalculations","Calculation_test","",""
"","18493","Calculation Testing | Scenario=S13 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 14:42:34 IST 2025","passed","Thu Sep 25 14:42:52 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18338","Calculation Testing | Scenario=S4 | Mode=Debit Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 11:03:45 IST 2025","passed","Thu Sep 25 11:04:03 IST 2025","TestCalculations","Calculation_test","",""
"","17176","Calculation Testing | Scenario=S12 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 14:23:01 IST 2025","passed","Thu Sep 25 14:23:18 IST 2025","TestCalculations","Calculation_test","",""
"","16694","Calculation Testing | Scenario=S6 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 12:18:10 IST 2025","passed","Thu Sep 25 12:18:27 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18508","Calculation Testing | Scenario=S1 | Mode=RuPay Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 10:30:30 IST 2025","passed","Thu Sep 25 10:30:49 IST 2025","TestCalculations","Calculation_test","",""
"","59960","Calculation Testing | Scenario=S18 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 17:12:45 IST 2025","broken","Thu Sep 25 17:13:45 IST 2025","TestCalculations","Calculation_test","",""
"","17813","Calculation Testing | Scenario=S9 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 13:05:14 IST 2025","passed","Thu Sep 25 13:05:32 IST 2025","TestCalculations","Calculation_test","",""
"","30868","Calculation Testing | Scenario=S18 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 17:12:39 IST 2025","passed","Thu Sep 25 17:13:10 IST 2025","TestCalculations","Calculation_test","",""
"","36308","Calculation Testing | Scenario=S11 | Mode=RTGS | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 13:44:24 IST 2025","broken","Thu Sep 25 13:45:00 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18522","Calculation Testing | Scenario=S3 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 10:52:38 IST 2025","passed","Thu Sep 25 10:52:56 IST 2025","TestCalculations","Calculation_test","",""
"","18971","Calculation Testing | Scenario=S12 | Mode=Credit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 13:49:55 IST 2025","passed","Thu Sep 25 13:50:14 IST 2025","TestCalculations","Calculation_test","",""
"","30878","Calculation Testing | Scenario=S17 | Mode=Wallet | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 17:12:33 IST 2025","passed","Thu Sep 25 17:13:04 IST 2025","TestCalculations","Calculation_test","",""
"","17062","Calculation Testing | Scenario=S11 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 13:38:07 IST 2025","passed","Thu Sep 25 13:38:24 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","6971","Calculation Testing | Scenario=S5 | Mode=RTGS | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 11:27:48 IST 2025","broken","Thu Sep 25 11:27:55 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","15925","Calculation Testing | Scenario=S2 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 10:43:47 IST 2025","passed","Thu Sep 25 10:44:03 IST 2025","TestCalculations","Calculation_test","",""
"","20340","Calculation Testing | Scenario=S10 | Mode=Credit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 13:18:27 IST 2025","passed","Thu Sep 25 13:18:47 IST 2025","TestCalculations","Calculation_test","",""
"","19714","Calculation Testing | Scenario=S17 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 17:21:14 IST 2025","broken","Thu Sep 25 17:21:33 IST 2025","TestCalculations","Calculation_test","",""
"","44415","Calculation Testing | Scenario=S18 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 17:19:57 IST 2025","broken","Thu Sep 25 17:20:42 IST 2025","TestCalculations","Calculation_test","",""
"","29007","Calculation Testing | Scenario=S18 | Mode=Wallet | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 17:10:46 IST 2025","broken","Thu Sep 25 17:11:15 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","17572","Calculation Testing | Scenario=S4 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 11:06:59 IST 2025","passed","Thu Sep 25 11:07:17 IST 2025","TestCalculations","Calculation_test","",""
"","17047","Calculation Testing | Scenario=S15 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 15:06:55 IST 2025","passed","Thu Sep 25 15:07:12 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18532","Calculation Testing | Scenario=S1 | Mode=UPI | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 10:27:13 IST 2025","passed","Thu Sep 25 10:27:31 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","6721","Calculation Testing | Scenario=S2 | Mode=RTGS | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 10:45:42 IST 2025","broken","Thu Sep 25 10:45:49 IST 2025","TestCalculations","Calculation_test","",""
"","20169","Calculation Testing | Scenario=S10 | Mode=NEFT/RTGS | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 13:21:54 IST 2025","passed","Thu Sep 25 13:22:15 IST 2025","TestCalculations","Calculation_test","",""
"","18050","Calculation Testing | Scenario=S15 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 15:09:51 IST 2025","passed","Thu Sep 25 15:10:09 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16638","Calculation Testing | Scenario=S2 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 10:43:03 IST 2025","passed","Thu Sep 25 10:43:19 IST 2025","TestCalculations","Calculation_test","",""
"","18506","Calculation Testing | Scenario=S11 | Mode=Credit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 13:34:38 IST 2025","passed","Thu Sep 25 13:34:57 IST 2025","TestCalculations","Calculation_test","",""
"","0","test_calculation_amount[S20-Debit Card-1001-5000-1200-DJ050-STAGING]","testCases","Thu Sep 25 17:24:15 IST 2025","broken","Thu Sep 25 17:24:15 IST 2025","TestCalculations","Calculation_test","",""
"","53405","Calculation Testing | Scenario=S17 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 17:10:47 IST 2025","broken","Thu Sep 25 17:11:40 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16298","Calculation Testing | Scenario=S1 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 10:28:53 IST 2025","passed","Thu Sep 25 10:29:09 IST 2025","TestCalculations","Calculation_test","",""
"","16774","Calculation Testing | Scenario=S6 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 12:22:06 IST 2025","passed","Thu Sep 25 12:22:23 IST 2025","TestCalculations","Calculation_test","",""
"","16298","Calculation Testing | Scenario=S11 | Mode=Wallet | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 13:40:29 IST 2025","passed","Thu Sep 25 13:40:45 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18427","Calculation Testing | Scenario=S4 | Mode=RuPay Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 11:12:18 IST 2025","passed","Thu Sep 25 11:12:37 IST 2025","TestCalculations","Calculation_test","",""
"","57546","Calculation Testing | Scenario=S17 | Mode=Debit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 17:12:48 IST 2025","broken","Thu Sep 25 17:13:45 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18106","Calculation Testing | Scenario=S4 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 11:09:41 IST 2025","passed","Thu Sep 25 11:09:59 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","7933","Calculation Testing | Scenario=S1 | Mode=RTGS | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 10:32:00 IST 2025","broken","Thu Sep 25 10:32:08 IST 2025","TestCalculations","Calculation_test","",""
"","18236","Calculation Testing | Scenario=S8 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 12:48:05 IST 2025","passed","Thu Sep 25 12:48:23 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18571","Calculation Testing | Scenario=S1 | Mode=RuPay Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 10:31:21 IST 2025","passed","Thu Sep 25 10:31:40 IST 2025","TestCalculations","Calculation_test","",""
"","17208","Calculation Testing | Scenario=S14 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 14:52:14 IST 2025","passed","Thu Sep 25 14:52:31 IST 2025","TestCalculations","Calculation_test","",""
"","18193","Calculation Testing | Scenario=S13 | Mode=RuPay Credit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 14:45:54 IST 2025","passed","Thu Sep 25 14:46:13 IST 2025","TestCalculations","Calculation_test","",""
"","16363","Calculation Testing | Scenario=S15 | Mode=NEFT/RTGS | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 15:08:02 IST 2025","passed","Thu Sep 25 15:08:18 IST 2025","TestCalculations","Calculation_test","",""
"","19486","Calculation Testing | Scenario=S7 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 12:39:39 IST 2025","passed","Thu Sep 25 12:39:59 IST 2025","TestCalculations","Calculation_test","",""
"","61894","Calculation Testing | Scenario=S17 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 17:17:16 IST 2025","broken","Thu Sep 25 17:18:18 IST 2025","TestCalculations","Calculation_test","",""
"","18669","Calculation Testing | Scenario=S7 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 12:42:41 IST 2025","passed","Thu Sep 25 12:43:00 IST 2025","TestCalculations","Calculation_test","",""
"","37046","Calculation Testing | Scenario=S9 | Mode=RTGS | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 13:13:17 IST 2025","broken","Thu Sep 25 13:13:54 IST 2025","TestCalculations","Calculation_test","",""
"","0","test_calculation_amount[S18-UPI-5001-10000-6000-DJ050-STAGING]","testCases","Thu Sep 25 17:19:34 IST 2025","broken","Thu Sep 25 17:19:34 IST 2025","TestCalculations","Calculation_test","",""
"","18391","Calculation Testing | Scenario=S7 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 12:34:07 IST 2025","passed","Thu Sep 25 12:34:26 IST 2025","TestCalculations","Calculation_test","",""
"","18371","Calculation Testing | Scenario=S16 | Mode=BHIM UPI QR | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 15:41:46 IST 2025","passed","Thu Sep 25 15:42:05 IST 2025","TestCalculations","Calculation_test","",""
"","28689","Calculation Testing | Scenario=S18 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 17:10:42 IST 2025","broken","Thu Sep 25 17:11:11 IST 2025","TestCalculations","Calculation_test","",""
"","0","test_calculation_amount[S19-Cash-5001-10000-6000-DJ050-STAGING]","testCases","Thu Sep 25 17:24:53 IST 2025","broken","Thu Sep 25 17:24:53 IST 2025","TestCalculations","Calculation_test","",""
"","19282","Calculation Testing | Scenario=S12 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 14:24:43 IST 2025","passed","Thu Sep 25 14:25:02 IST 2025","TestCalculations","Calculation_test","",""
"","36236","Calculation Testing | Scenario=S10 | Mode=RTGS | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 13:29:53 IST 2025","broken","Thu Sep 25 13:30:29 IST 2025","TestCalculations","Calculation_test","",""
"","17112","Calculation Testing | Scenario=S19 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 17:23:14 IST 2025","broken","Thu Sep 25 17:23:31 IST 2025","TestCalculations","Calculation_test","",""
"","16596","Calculation Testing | Scenario=S12 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 14:22:15 IST 2025","passed","Thu Sep 25 14:22:32 IST 2025","TestCalculations","Calculation_test","",""
"","20210","Calculation Testing | Scenario=S10 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 13:18:55 IST 2025","passed","Thu Sep 25 13:19:15 IST 2025","TestCalculations","Calculation_test","",""
"","18857","Calculation Testing | Scenario=S7 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 12:30:43 IST 2025","passed","Thu Sep 25 12:31:02 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16922","Calculation Testing | Scenario=S4 | Mode=NEFT/RTGS | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 11:07:46 IST 2025","passed","Thu Sep 25 11:08:03 IST 2025","TestCalculations","Calculation_test","",""
"","18883","Calculation Testing | Scenario=S11 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 13:33:00 IST 2025","passed","Thu Sep 25 13:33:19 IST 2025","TestCalculations","Calculation_test","",""
"","36288","Calculation Testing | Scenario=S17 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 17:15:05 IST 2025","broken","Thu Sep 25 17:15:42 IST 2025","TestCalculations","Calculation_test","",""
"","36625","Calculation Testing | Scenario=S6 | Mode=RTGS | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 12:25:14 IST 2025","broken","Thu Sep 25 12:25:51 IST 2025","TestCalculations","Calculation_test","",""
"","19231","Calculation Testing | Scenario=S8 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 12:45:16 IST 2025","passed","Thu Sep 25 12:45:35 IST 2025","TestCalculations","Calculation_test","",""
"","16977","Calculation Testing | Scenario=S9 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 13:03:38 IST 2025","passed","Thu Sep 25 13:03:55 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","6359","Calculation Testing | Scenario=S4 | Mode=RTGS | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 11:13:32 IST 2025","broken","Thu Sep 25 11:13:38 IST 2025","TestCalculations","Calculation_test","",""
"","12372","Calculation Testing | Scenario=S8 | Mode=RuPay Credit Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 12:59:03 IST 2025","failed","Thu Sep 25 12:59:15 IST 2025","TestCalculations","Calculation_test","",""
"","23707","Calculation Testing | Scenario=S20 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 17:22:47 IST 2025","broken","Thu Sep 25 17:23:10 IST 2025","TestCalculations","Calculation_test","",""
"","16117","Calculation Testing | Scenario=S15 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 15:11:37 IST 2025","passed","Thu Sep 25 15:11:53 IST 2025","TestCalculations","Calculation_test","",""
"","17506","Calculation Testing | Scenario=S9 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 13:09:43 IST 2025","passed","Thu Sep 25 13:10:00 IST 2025","TestCalculations","Calculation_test","",""
"","18605","Calculation Testing | Scenario=S14 | Mode=Debit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 14:48:13 IST 2025","passed","Thu Sep 25 14:48:31 IST 2025","TestCalculations","Calculation_test","",""
"","8101","Calculation Testing | Scenario=S8 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 12:53:12 IST 2025","failed","Thu Sep 25 12:53:20 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18686","Calculation Testing | Scenario=S2 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 10:36:15 IST 2025","passed","Thu Sep 25 10:36:33 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18054","Calculation Testing | Scenario=S2 | Mode=RuPay Credit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 10:46:45 IST 2025","passed","Thu Sep 25 10:47:03 IST 2025","TestCalculations","Calculation_test","",""
"","66122","Calculation Testing | Scenario=S18 | Mode=RuPay Credit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 17:12:39 IST 2025","passed","Thu Sep 25 17:13:45 IST 2025","TestCalculations","Calculation_test","",""
"","18247","Calculation Testing | Scenario=S11 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 13:38:55 IST 2025","passed","Thu Sep 25 13:39:13 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16650","Calculation Testing | Scenario=S1 | Mode=Net Banking | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 10:22:40 IST 2025","passed","Thu Sep 25 10:22:57 IST 2025","TestCalculations","Calculation_test","",""
"","18540","Calculation Testing | Scenario=S12 | Mode=RuPay Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 14:28:11 IST 2025","passed","Thu Sep 25 14:28:29 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16886","Calculation Testing | Scenario=S3 | Mode=NEFT/RTGS | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 10:53:30 IST 2025","passed","Thu Sep 25 10:53:47 IST 2025","TestCalculations","Calculation_test","",""
"","19056","Calculation Testing | Scenario=S9 | Mode=Credit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 13:02:22 IST 2025","passed","Thu Sep 25 13:02:41 IST 2025","TestCalculations","Calculation_test","",""
"","18398","Calculation Testing | Scenario=S15 | Mode=Credit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 15:05:00 IST 2025","passed","Thu Sep 25 15:05:19 IST 2025","TestCalculations","Calculation_test","",""
"","19480","Calculation Testing | Scenario=S6 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 12:14:00 IST 2025","passed","Thu Sep 25 12:14:19 IST 2025","TestCalculations","Calculation_test","",""
"","18544","Calculation Testing | Scenario=S11 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 13:42:53 IST 2025","passed","Thu Sep 25 13:43:11 IST 2025","TestCalculations","Calculation_test","",""
"","17278","Calculation Testing | Scenario=S7 | Mode=Wallet | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 12:37:08 IST 2025","passed","Thu Sep 25 12:37:26 IST 2025","TestCalculations","Calculation_test","",""
"","24466","Calculation Testing | Scenario=S16 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 15:40:37 IST 2025","broken","Thu Sep 25 15:41:02 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19246","Calculation Testing | Scenario=S3 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 10:58:52 IST 2025","passed","Thu Sep 25 10:59:11 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18779","Calculation Testing | Scenario=S5 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 11:26:32 IST 2025","passed","Thu Sep 25 11:26:51 IST 2025","TestCalculations","Calculation_test","",""
"","10369","Calculation Testing | Scenario=S16 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 15:41:15 IST 2025","failed","Thu Sep 25 15:41:25 IST 2025","TestCalculations","Calculation_test","",""
"","16425","Calculation Testing | Scenario=S12 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 14:25:55 IST 2025","passed","Thu Sep 25 14:26:11 IST 2025","TestCalculations","Calculation_test","",""
"","19391","Calculation Testing | Scenario=S13 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 14:34:19 IST 2025","passed","Thu Sep 25 14:34:39 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16630","Calculation Testing | Scenario=S3 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 10:52:15 IST 2025","passed","Thu Sep 25 10:52:32 IST 2025","TestCalculations","Calculation_test","",""
"","19488","Calculation Testing | Scenario=S16 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 15:41:16 IST 2025","passed","Thu Sep 25 15:41:36 IST 2025","TestCalculations","Calculation_test","",""
"","18259","Calculation Testing | Scenario=S14 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 14:49:01 IST 2025","passed","Thu Sep 25 14:49:19 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18614","Calculation Testing | Scenario=S5 | Mode=RuPay Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 11:26:56 IST 2025","passed","Thu Sep 25 11:27:15 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16303","Calculation Testing | Scenario=S5 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 11:22:17 IST 2025","passed","Thu Sep 25 11:22:34 IST 2025","TestCalculations","Calculation_test","",""
"","22147","Calculation Testing | Scenario=S19 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 17:21:47 IST 2025","broken","Thu Sep 25 17:22:09 IST 2025","TestCalculations","Calculation_test","",""
"","27675","Calculation Testing | Scenario=S19 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 17:24:15 IST 2025","broken","Thu Sep 25 17:24:43 IST 2025","TestCalculations","Calculation_test","",""
"","19004","Calculation Testing | Scenario=S13 | Mode=UPI | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 14:39:24 IST 2025","passed","Thu Sep 25 14:39:43 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16281","Calculation Testing | Scenario=S2 | Mode=UPI INTENT | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 10:47:35 IST 2025","passed","Thu Sep 25 10:47:51 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16657","Calculation Testing | Scenario=S1 | Mode=UPI INTENT | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 10:34:32 IST 2025","passed","Thu Sep 25 10:34:49 IST 2025","TestCalculations","Calculation_test","",""
"","17512","Calculation Testing | Scenario=S19 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 17:22:15 IST 2025","broken","Thu Sep 25 17:22:32 IST 2025","TestCalculations","Calculation_test","",""
"","18110","Calculation Testing | Scenario=S10 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 13:20:33 IST 2025","passed","Thu Sep 25 13:20:51 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19523","Calculation Testing | Scenario=S1 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 10:20:07 IST 2025","passed","Thu Sep 25 10:20:27 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16981","Calculation Testing | Scenario=S5 | Mode=Wallet | Slab=1-1000 | Amount=100","testCases","Thu Sep 25 11:23:52 IST 2025","passed","Thu Sep 25 11:24:09 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18838","Calculation Testing | Scenario=S2 | Mode=Debit Card | Slab=1001-5000 | Amount=1200","testCases","Thu Sep 25 10:35:23 IST 2025","passed","Thu Sep 25 10:35:42 IST 2025","TestCalculations","Calculation_test","",""
"","18353","Calculation Testing | Scenario=S15 | Mode=Debit Card | Slab=5001-10000 | Amount=6000","testCases","Thu Sep 25 15:04:14 IST 2025","passed","Thu Sep 25 15:04:32 IST 2025","TestCalculations","Calculation_test","",""
